id,zip,stratum2,region,stratum2014,region2014,r_stratum2014,psu,ssu,wsel0,wsel,wr_19_4,wr_19_5,wave,qtype,year,year_m,sd,sh,sm,gender,birth_year,birth_place,birth_place_code,before15_place,before15_place_code,religion,edu,marriage,taiwanese_or_chinese,taiwan_indep,political_party,social_class,pre_ele_101,pre_ele_97,month_income,mothe_house_income
105131,"台北市松山區","都會核心","北北基",1,"北北基宜",11,2,1,.76248525,.73657492,1.1428425,1.147159,"0605","卷一",2014,103,20 Aug 14,19,45,"女性",55,"高雄市","高雄市岡山區","高雄市","高雄市岡山區","沒有宗教信仰","碩士","單身且從沒結過婚(跳答b8)","兩者都是:是台灣人也是中國人","維持現狀,看情形再決定獨立或統一","有支持政黨,但不回答","06","有,投給馬英九","沒有","5-6萬元以下","5-6萬元以下"
105135,"台北市松山區","都會核心","北北基",1,"北北基宜",11,2,1,.76248525,.73657492,1.0123633,.98839688,"0605","卷一",2014,103,16 Aug 14,16,37,"男性",70,"臺中市","台中市后里區","臺中市","台中市后里區","民間信仰","大學","已婚且與配偶同住","台灣人","維持現狀,看情形再決定獨立或統一","泛綠","07","沒有去投票","沒有","10-11萬元以下","14-15萬元以下"
105140,"台北市松山區","都會核心","北北基",1,"北北基宜",11,2,1,.76248525,.73657492,.95374556,.92262777,"0605","卷一",2014,103,05 Sep 14,15,6,"男性",51,"臺南市","台南市將軍區","臺南市","台南市將軍區","佛教,有皈依","五專","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","都沒有___都支持","06","沒有去投票","忘記有沒有領公投票","1-2萬元以下","6-7萬元以下"
105201,"台北市松山區","都會核心","北北基",1,"北北基宜",11,2,2,.76248525,.73657492,1.0060511,1.0096668,"0605","卷一",2014,103,14 Aug 14,19,32,"女性",41,"臺北市","台北市","臺北市","台北市松山區","其他,請說明","高職","已婚且與配偶同住","台灣人","永遠維持現狀","都沒有___都支持","06","有,投給馬英九","沒有","2-3萬元以下","4-5萬元以下"
105203,"台北市松山區","都會核心","北北基",1,"北北基宜",11,2,2,.76248525,.73657492,1.0360631,1.0449586,"0605","卷一",2014,103,30 Aug 14,9,36,"女性",64,"臺北市","台北市萬華區","新北市","新北市板橋區","民間信仰","大學","已婚且與配偶同住","兩者都是:是台灣人也是中國人","永遠維持現狀","都沒有___都支持","05","有,投給宋楚瑜","沒有","5-6萬元以下","13-14萬元以下"
105204,"台北市松山區","都會核心","北北基",1,"北北基宜",11,2,2,.76248525,.73657492,1.1428425,1.147159,"0605","卷一",2014,103,12 Aug 14,11,12,"女性",53,"屏東縣","屏東縣萬丹鄉","屏東縣","屏東縣萬丹鄉","佛教,有皈依","五專","已婚且與配偶同住","台灣人","永遠維持現狀","泛綠","04","有,投給蔡英文","忘記有沒有領公投票","5-6萬元以下","12-13萬元以下"
105205,"台北市松山區","都會核心","北北基",1,"北北基宜",11,2,2,.76248525,.73657492,.70655307,.77916192,"0605","卷一",2014,103,09 Sep 14,13,55,"男性",38,"雲林縣","雲林縣林內鄉","雲林縣","雲林縣林內鄉","佛教,未皈依","小學","已婚且與配偶同住","兩者都是:是中國人也是台灣人","永遠維持現狀","都沒有___都支持","06","有,投給馬英九","沒有","1萬元以下","1萬元以下"
105206,"台北市松山區","都會核心","北北基",1,"北北基宜",11,2,2,.76248525,.73657492,1.1428425,1.147159,"0605","卷一",2014,103,30 Aug 14,21,3,"女性",57,"臺南市","台南市南區","臺北市","台北市松山區","民間信仰","三專","單身且從沒結過婚(跳答b8)","台灣人","維持現狀,以後走向統一","民進黨(跳答h7)","07","有,投給蔡英文","有","14-15萬元以下","14-15萬元以下"
105207,"台北市松山區","都會核心","北北基",1,"北北基宜",11,2,2,.76248525,.73657492,.98303774,.95501534,"0605","卷一",2014,103,29 Aug 14,14,28,"男性",38,"臺南市","台南市麻豆區","臺南市","台南市麻豆區","佛教,有皈依","高職","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","無黨籍(跳答h7)","05","有,投給蔡英文","有","1萬元以下","2-3萬元以下"
105210,"台北市松山區","都會核心","北北基",1,"北北基宜",11,2,2,.76248525,.73657492,1.0123633,.98839688,"0605","卷一",2014,103,06 Aug 14,20,8,"男性",70,"臺北市","台北市松山區","臺北市","台北市松山區","民間信仰","博士","單身且從沒結過婚(跳答b8)","台灣人","儘快獨立","都沒有___都支持","03","有,投給宋楚瑜","有","無收入","3-4萬元以下"
105211,"台北市松山區","都會核心","北北基",1,"北北基宜",11,2,2,.76248525,.73657492,1.0123633,.98839688,"0605","卷一",2014,103,05 Aug 14,19,38,"男性",69,"新北市","新北市板橋區","新北市","新北市板橋區","佛教,有皈依","大學","單身且從沒結過婚(跳答b8)","台灣人","儘快統一","泛藍","05","有,投給馬英九","有","3-4萬元以下","6-7萬元以下"
105212,"台北市松山區","都會核心","北北基",1,"北北基宜",11,2,2,.76248525,.73657492,.95374556,.92262777,"0605","卷一",2014,103,13 Aug 14,10,42,"男性",47,"臺北市","台北市大安區","臺北市","台北市大安區","沒有宗教信仰","博士","已婚且與配偶同住","兩者都是:是台灣人也是中國人","維持現狀,以後走向獨立","泛藍","08","有,投給馬英九","沒有","20-30萬元以下","50-100萬元以下"
105214,"台北市松山區","都會核心","北北基",1,"北北基宜",11,2,2,.76248525,.73657492,1.0360631,1.0449586,"0605","卷一",2014,103,23 Aug 14,16,38,"女性",71,"臺北市","台北市松山區","臺北市","台北市松山區","佛教,未皈依","大學","單身且從沒結過婚(跳答b8)","台灣人","維持現狀,以後走向獨立","無黨籍(跳答h7)","05","有,投給蔡英文","有","3-4萬元以下","不知道"
105215,"台北市松山區","都會核心","北北基",1,"北北基宜",11,2,2,.76248525,.73657492,1.1428425,1.147159,"0605","卷一",2014,103,23 Aug 14,18,0,"女性",61,"臺中市","台中市豐原區","彰化縣","彰化縣和美鎮","沒有宗教信仰","大學","單身且從沒結過婚(跳答b8)","台灣人","永遠維持現狀","都沒有___都支持","05","有,投給馬英九","有","5-6萬元以下","不知道"
105217,"台北市松山區","都會核心","北北基",1,"北北基宜",11,2,2,.76248525,.73657492,.97607315,.97542579,"0605","卷一",2014,103,28 Aug 14,20,32,"女性",44,"新北市","新北市板橋區","新北市","新北市板橋區","民間信仰","大學","已婚且與配偶同住","台灣人","維持現狀,看情形再決定獨立或統一","泛綠","08","有,投給馬英九","有","9-10萬元以下","20-30萬元以下"
105218,"台北市松山區","都會核心","北北基",1,"北北基宜",11,2,2,.76248525,.73657492,.95374556,.92262777,"0605","卷一",2014,103,11 Aug 14,16,19,"男性",50,"基隆市","基隆市信義區","基隆市","基隆市信義區","沒有宗教信仰","碩士","已婚且與配偶同住","兩者都是:是台灣人也是中國人","維持現狀,看情形再決定獨立或統一","國民黨(跳答h7)","07","有,投給馬英九","有","14-15萬元以下","20-30萬元以下"
105219,"台北市松山區","都會核心","北北基",1,"北北基宜",11,2,2,.76248525,.73657492,1.0802432,1.0757053,"0605","卷一",2014,103,28 Aug 14,10,44,"女性",52,"臺北市","台北市文山區","臺北市","台北市大安區","佛教,有皈依","高中職業科","已婚且與配偶同住","台灣人","永遠維持現狀","無黨籍(跳答h7)","07","有,投給蔡英文","忘記有沒有領公投票","2-3萬元以下","11-12萬元以下"
105220,"台北市松山區","都會核心","北北基",1,"北北基宜",11,2,2,.76248525,.73657492,.97607315,.97542579,"0605","卷一",2014,103,23 Aug 14,20,33,"女性",47,"臺北市","台北市松山區","臺北市","台北市松山區","民間信仰","大學","單身且從沒結過婚(跳答b8)","兩者都是:是台灣人也是中國人","永遠維持現狀","都沒有___都支持","07","有,但拒答或忘記投給誰","忘記有沒有領公投票","9-10萬元以下","9-10萬元以下"
105224,"台北市松山區","都會核心","北北基",1,"北北基宜",11,2,2,.76248525,.73657492,.95374556,.92262777,"0605","卷一",2014,103,13 Aug 14,19,21,"男性",47,"基隆市","基隆市中山區","基隆市","基隆市中山區","沒有宗教信仰","碩士","已婚且與配偶同住","兩者都是:是台灣人也是中國人","維持現狀,看情形再決定獨立或統一","泛藍","06","有,投給馬英九","沒有","1-2萬元以下","15-16萬元以下"
105225,"台北市松山區","都會核心","北北基",1,"北北基宜",11,2,2,.76248525,.73657492,1.0060511,1.0096668,"0605","卷一",2014,103,02 Sep 14,15,4,"女性",41,"新北市","新北市石門區","新北市","新北市石門區","民間信仰","高職","已婚且與配偶同住","台灣人","維持現狀,看情形再決定獨立或統一","民進黨(跳答h7)","04","有,投給蔡英文","忘記有沒有領公投票","3-4萬元以下","9-10萬元以下"
105227,"台北市松山區","都會核心","北北基",1,"北北基宜",11,2,2,.76248525,.73657492,.97607315,.97542579,"0605","卷一",2014,103,28 Aug 14,18,38,"女性",45,"南投縣","南投縣南投市","臺中市","台中市西區","道教","大學","已婚且與配偶同住","兩者都是:是台灣人也是中國人","維持現狀,以後走向統一","國民黨(跳答h7)","07","有,投給馬英九","忘記有沒有領公投票","6-7萬元以下","11-12萬元以下"
105228,"台北市松山區","都會核心","北北基",1,"北北基宜",11,2,2,.76248525,.73657492,.95931031,1.2615274,"0605","卷一",2014,103,06 Sep 14,15,43,"女性",17,"桃園縣","桃園縣大園鄉","桃園縣","桃園縣大園鄉","沒有宗教信仰","小學","配偶去世","台灣人","不知道","都沒有___都支持","06","沒有去投票","忘記有沒有領公投票","無收入","不知道"
105233,"台北市松山區","都會核心","北北基",1,"北北基宜",11,2,2,.76248525,.73657492,.93058687,.93809882,"0605","卷一",2014,103,28 Aug 14,21,55,"女性",76,"臺北市","台北市松山區","臺北市","台北市松山區","基督教","大學","單身且從沒結過婚(跳答b8)","兩者都是:是台灣人也是中國人","維持現狀,看情形再決定獨立或統一","無黨籍(跳答h7)","07","有,投給馬英九","有","3-4萬元以下","不知道"
105242,"台北市松山區","都會核心","北北基",1,"北北基宜",11,2,2,.76248525,.73657492,1.3347026,1.5462486,"0605","卷一",2014,103,17 Sep 14,10,24,"女性",23,"其他","湖南省","其他","上海市","基督教","高中普通科","已婚且與配偶同住","兩者都是:是台灣人也是中國人","維持現狀,以後走向統一","都沒有___都支持","07","有,投給馬英九","有","2-3萬元以下","4-5萬元以下"
106102,"台北市大安區","都會核心","北北基",1,"北北基宜",11,3,1,.76248525,.73657492,.98303774,.95501534,"0605","卷一",2014,103,09 Aug 14,17,40,"男性",38,"臺中市","台中市龍井區","臺中市","台中市龍井區","民間信仰","高職","已婚且與配偶同住","兩者都是:是台灣人也是中國人","維持現狀,以後走向統一","泛藍","05","有,投給馬英九","有","5-6萬元以下","不知道"
106105,"台北市大安區","都會核心","北北基",1,"北北基宜",11,3,1,.76248525,.73657492,1.0123633,.98839688,"0605","卷一",2014,103,14 Aug 14,9,35,"男性",70,"新北市","新北市板橋區","新北市","新北市中和區","佛教,未皈依","二專","已婚且與配偶同住","台灣人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","06","有,投給馬英九","有","5-6萬元以下","7-8萬元以下"
106106,"台北市大安區","都會核心","北北基",1,"北北基宜",11,3,1,.76248525,.73657492,1.0555327,1.0174793,"0605","卷一",2014,103,15 Aug 14,8,51,"男性",48,"臺北市","台北市大同區","基隆市","基隆市七堵區","民間信仰","高中普通科","已婚且與配偶同住","兩者都是:是台灣人也是中國人","維持現狀,以後走向統一","都沒有___都支持","04","有,投給馬英九","有","無收入","3-4萬元以下"
106107,"台北市大安區","都會核心","北北基",1,"北北基宜",11,3,1,.76248525,.73657492,1.0555327,1.0174793,"0605","卷一",2014,103,24 Aug 14,9,6,"男性",52,"臺東縣","台東縣卑南鄉","臺東縣","台東縣卑南鄉","佛教,有皈依","高中普通科","同居","兩者都是:是台灣人也是中國人","維持現狀,以後走向統一","國民黨(跳答h7)","02","有,投給馬英九","有","2-3萬元以下","5-6萬元以下"
106109,"台北市大安區","都會核心","北北基",1,"北北基宜",11,3,1,.76248525,.73657492,.93736616,1.1932432,"0605","卷一",2014,103,09 Aug 14,13,46,"男性",27,"臺中市","台中市后里區","臺中市","台中市后里區","民間信仰","小學","已婚且與配偶同住","台灣人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","05","有,投給馬英九","有","無收入","1-2萬元以下"
106110,"台北市大安區","都會核心","北北基",1,"北北基宜",11,3,1,.76248525,.73657492,.72309378,.82375001,"0605","卷一",2014,103,05 Sep 14,11,7,"女性",34,"新北市","新北市新店區","臺北市","台北市文山區","佛教,未皈依","小學","配偶去世","兩者都是:是中國人也是台灣人","永遠維持現狀","都沒有___都支持","03","有,投給蔡英文","有","2-3萬元以下","不知道"
106114,"台北市大安區","都會核心","北北基",1,"北北基宜",11,3,1,.76248525,.73657492,1.0123633,.98839688,"0605","卷一",2014,103,13 Aug 14,12,17,"男性",71,"高雄市","高雄市","屏東縣","屏東縣屏東市","沒有宗教信仰","碩士","已婚且與配偶同住","兩者都是:是台灣人也是中國人","維持現狀,以後走向統一","都沒有___都支持","03","有,投給馬英九","有","5-6萬元以下","9-10萬元以下"
106116,"台北市大安區","都會核心","北北基",1,"北北基宜",11,3,1,.76248525,.73657492,.88824141,.86598681,"0605","卷一",2014,103,24 Aug 14,20,41,"男性",37,"苗栗縣","苗栗縣竹南鎮","苗栗縣","苗栗縣竹南鎮","民間信仰","大學","已婚且與配偶同住","台灣人","永遠維持現狀","民進黨(跳答h7)","08","有,投給蔡英文","沒有","7-8萬元以下","7-8萬元以下"
106118,"台北市大安區","都會核心","北北基",1,"北北基宜",11,3,1,.76248525,.73657492,.70655307,.77916192,"0605","卷一",2014,103,24 Aug 14,15,59,"男性",40,"新北市","新北市新店區","新北市","新北市新店區","民間信仰","小學","已婚且與配偶同住","兩者都是:是中國人也是台灣人","維持現狀,看情形再決定獨立或統一","民進黨(跳答h7)","05","有,投給蔡英文","有","1-2萬元以下","7-8萬元以下"
106119,"台北市大安區","都會核心","北北基",1,"北北基宜",11,3,1,.76248525,.73657492,1.0802432,1.0757053,"0605","卷一",2014,103,31 Aug 14,19,1,"女性",46,"臺北市","台北市大同區","臺北市","台北市大同區","佛教,有皈依","高職","已婚且與配偶同住","台灣人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","06","有,投給蔡英文","沒有","3-4萬元以下","17-18萬元以下"
106120,"台北市大安區","都會核心","北北基",1,"北北基宜",11,3,1,.76248525,.73657492,1.0123633,.98839688,"0605","卷一",2014,103,08 Aug 14,15,10,"男性",72,"臺北市","台北市","臺北市","台北市大安區","沒有宗教信仰","大學","單身且從沒結過婚(跳答b8)","兩者都是:是台灣人也是中國人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","07","沒有去投票","有","5-6萬元以下","不知道"
