id,zip,stratum2,psu,ssu,wsel,wr,wave,qtype,year,year_m,sd,shour,smin,gender,birth_year,religion,before15_place_code,before15_place,marriage,edu,pre_ele_97,pre_ele_101,political_party,taiwanese_or_chinese,taiwan_indep,month_income,month_spouse_income,mothe_house_income
1060304,"台北市大安區","都會核心",3,1,.78120342,.83025445,"0603","卷二",2012,101,03aug2012,"12","37","男",67,"道教","新北市永和區","新北市(跳答a7b)","已婚有偶(續答a11)","大學(續答b2)","馬英九","蔡英文(續答f7)","都差不多","都是","維持現狀,以後走向統一","6-7萬元以下","3-4萬元以下","9-10萬元以下"
1060307,"台北市大安區","都會核心",3,1,.78120342,.78779019,"0603","卷二",2012,101,28jul2012,"13","31","男",41,"民間信仰","台北市中正區","台北市(續答a7a)","已婚有偶(續答a11)","大學(續答b2)","馬英九","馬英九(跳答f8)","都差不多","都是","永遠維持現狀","8-9萬元以下","沒有工作","拒答"
1060310,"台北市大安區","都會核心",3,1,.78120342,1.0230814,"0603","卷二",2012,101,19jul2012,"13","28","女",38,"沒有宗教信仰","雲林縣二崙鄉","雲林縣(跳答a7j)","已婚有偶(續答a11)","國(初)中(續答b2)","拒答","拒答(跳答f8)","不知道","台灣人","不知道","沒有工作","沒有工作","不知道"
1060312,"台北市大安區","都會核心",3,1,.78120342,.93104162,"0603","卷二",2012,101,25aug2012,"11","31","女",56,"沒有宗教信仰","嘉義市","嘉義市(跳答a8)","已婚有偶(續答a11)","大學(續答b2)","謝長廷","蔡英文(續答f7)","都差不多","台灣人","永遠維持現狀","沒有工作","7-8萬元以下","9-10萬元以下"
1060313,"台北市大安區","都會核心",3,1,.78120342,.92210769,"0603","卷二",2012,101,06aug2012,"11","44","女",68,"基督教","台北市內湖區","台北市(續答a7a)","已婚有偶(續答a11)","碩士(續答b2)","謝長廷","蔡英文(續答f7)","都差不多","台灣人","永遠維持現狀","6-7萬元以下","6-7萬元以下","12-13萬元以下"
1060314,"台北市大安區","都會核心",3,1,.78120342,.92210769,"0603","卷二",2012,101,28jul2012,"12","27","女",71,"佛教","新北市中和區","新北市(跳答a7b)","單身且從沒結過婚(跳答a15)","碩士(續答b2)","馬英九","馬英九(跳答f8)","國民黨","都是","永遠維持現狀","6-7萬元以下","跳答,不適用","7-8萬元以下"
1060323,"台北市大安區","都會核心",3,1,.78120342,.92210769,"0603","卷二",2012,101,08aug2012,"11","59","女",66,"沒有宗教信仰","台北市大安區","台北市(續答a7a)","已婚有偶(續答a11)","大學(續答b2)","馬英九","馬英九(跳答f8)","都差不多","都是","維持現狀,以後走向獨立","4-5萬元以下","4-5萬元以下","7-8萬元以下"
1060324,"台北市大安區","都會核心",3,1,.78120342,.83829846,"0603","卷二",2012,101,30jul2012,"10","40","男",58,"沒有宗教信仰","新北市土城區","新北市(跳答a7b)","已婚有偶(續答a11)","碩士(續答b2)","馬英九","馬英九(跳答f8)","都差不多","都是","永遠維持現狀","8-9萬元以下","4-5萬元以下","12-13萬元以下"
1060328,"台北市大安區","都會核心",3,1,.78120342,.83829846,"0603","卷二",2012,101,31jul2012,"13","43","男",53,"沒有宗教信仰","高雄市苓雅區","高雄市(跳答a7m)","已婚有偶(續答a11)","碩士(續答b2)","沒有去投票","沒有去投票(跳答f8)","其他","台灣人","維持現狀,以後走向獨立","12-13萬元以下","沒有工作","13-14萬元以下"
1060330,"台北市大安區","都會核心",3,1,.78120342,1.1754499,"0603","卷二",2012,101,16aug2012,"18","32","女",62,"沒有宗教信仰","新北市新莊區","新北市(跳答a7b)","已婚有偶(續答a11)","高中職業科(續答b2)","馬英九","馬英九(跳答f8)","國民黨","都是","永遠維持現狀","5-6萬元以下","13-14萬元以下","19-20萬元以下"
1060332,"台北市大安區","都會核心",3,1,.78120342,.83025445,"0603","卷二",2012,101,12aug2012,"12","50","男",62,"道教","台北市大安區","台北市(續答a7a)","已婚有偶(續答a11)","碩士(續答b2)","馬英九","馬英九(跳答f8)","都差不多","台灣人","維持現狀,以後走向獨立","12-13萬元以下","4-5萬元以下","16-17萬元以下"
1060333,"台北市大安區","都會核心",3,1,.78120342,.91628902,"0603","卷二",2012,101,27jul2012,"13","04","男",80,"沒有宗教信仰","台北市大安區","台北市(續答a7a)","單身且從沒結過婚(跳答a15)","大學(續答b2)","沒有投票權","投廢票(跳答f8)","都差不多","都是","永遠維持現狀","沒有工作","跳答,不適用","15-16萬元以下"
1060337,"台北市大安區","都會核心",3,1,.78120342,.91628902,"0603","卷二",2012,101,09aug2012,"15","09","男",75,"沒有宗教信仰","台北市文山區","台北市(續答a7a)","單身且從沒結過婚(跳答a15)","技術學院,科大(續答b2)","馬英九","沒有去投票(跳答f8)","都差不多","台灣人","永遠維持現狀","4-5萬元以下","跳答,不適用","9-10萬元以下"
1060338,"台北市大安區","都會核心",3,1,.78120342,1.0176605,"0603","卷二",2012,101,27jul2012,"15","04","女",76,"沒有宗教信仰","新北市中和區","新北市(跳答a7b)","單身且從沒結過婚(跳答a15)","碩士(續答b2)","馬英九","馬英九(跳答f8)","國民黨","台灣人","維持現狀,以後走向統一","2-3萬元以下","跳答,不適用","10-11萬元以下"
1100106,"台北市信義區","都會核心",2,1,.78120342,1.1153302,"0603","卷二",2012,101,25aug2012,"11","05","女",38,"佛教","彰化縣彰化市","彰化縣(跳答a7h)","已婚有偶(續答a11)","高職(續答b2)","馬英九","馬英九(跳答f8)","國民黨","都是","維持現狀,以後走向獨立","沒有工作","沒有工作","不知道"
1100111,"台北市信義區","都會核心",2,1,.78120342,.86203056,"0603","卷二",2012,101,28jul2012,"15","13","男",41,"道教","台北市信義區","台北市(續答a7a)","已婚有偶(續答a11)","小學(續答b2)","謝長廷","蔡英文(續答f7)","民進黨","台灣人","維持現狀,以後走向獨立","沒有工作","2-3萬元以下","2-3萬元以下"
1100117,"台北市信義區","都會核心",2,1,.78120342,.95739927,"0603","卷二",2012,101,17jul2012,"19","57","女",31,"佛教","高雄市鼓山區","高雄市(跳答a7m)","已婚有偶(續答a11)","小學(續答b2)","不知道/忘記了","不知道/忘記了(跳答f8)","都差不多","台灣人","不知道","沒有工作","沒有工作","3-4萬元以下"
1100118,"台北市信義區","都會核心",2,1,.78120342,.78694765,"0603","卷二",2012,101,09oct2012,"16","04","男",49,"民間信仰","台北市萬華區","台北市(續答a7a)","離婚(跳答a12)","大學(續答b2)","馬英九","馬英九(跳答f8)","都差不多","都是","永遠維持現狀","11-12萬元以下","跳答,不適用","20-30萬元以下"
1100119,"台北市信義區","都會核心",2,1,.78120342,.83025445,"0603","卷二",2012,101,17jul2012,"21","19","男",67,"佛教","台北市信義區","台北市(續答a7a)","已婚有偶(續答a11)","碩士(續答b2)","沒有去投票","宋楚瑜(跳答f8)","都差不多","台灣人","永遠維持現狀","11-12萬元以下","5-6萬元以下","18-19萬元以下"
1100125,"台北市信義區","都會核心",2,1,.78120342,.91628902,"0603","卷二",2012,101,24jul2012,"21","07","男",79,"沒有宗教信仰","台北市信義區","台北市(續答a7a)","單身且從沒結過婚(跳答a15)","技術學院,科大(續答b2)","沒有投票權","馬英九(跳答f8)","都差不多","台灣人","維持現狀,以後走向獨立","1-2萬元以下","跳答,不適用","17-18萬元以下"
1100126,"台北市信義區","都會核心",2,1,.78120342,.78779019,"0603","卷二",2012,101,25aug2012,"18","01","男",39,"沒有宗教信仰","彰化縣彰化市","彰化縣(跳答a7h)","已婚有偶(續答a11)","大學(續答b2)","謝長廷","蔡英文(續答f7)","都差不多","台灣人","儘快宣布獨立","14-15萬元以下","沒有工作","不知道"
1100127,"台北市信義區","都會核心",2,1,.78120342,1.1680326,"0603","卷二",2012,101,26jul2012,"18","50","男",73,"道教","台北市信義區","台北市(續答a7a)","單身且從沒結過婚(跳答a15)","高職(續答b2)","謝長廷","蔡英文(續答f7)","民進黨","台灣人","永遠維持現狀","5-6萬元以下","跳答,不適用","9-10萬元以下"
1100128,"台北市信義區","都會核心",2,1,.78120342,.95637534,"0603","卷二",2012,101,15jul2012,"18","49","女",45,"佛教","台北市中山區","台北市(續答a7a)","已婚有偶(續答a11)","小學(續答b2)","馬英九","沒有去投票(跳答f8)","不知道","台灣人","永遠維持現狀","沒有工作","3-4萬元以下","6-7萬元以下"
1100129,"台北市信義區","都會核心",2,1,.78120342,1.0176605,"0603","卷二",2012,101,25aug2012,"20","18","女",80,"佛教","台北市信義區","台北市(續答a7a)","單身且從沒結過婚(跳答a15)","大學(續答b2)","沒有投票權","投廢票(跳答f8)","都差不多","台灣人","維持現狀,以後走向獨立","1-2萬元以下","跳答,不適用","9-10萬元以下"
1100130,"台北市信義區","都會核心",2,1,.78120342,.95739927,"0603","卷二",2012,101,21jul2012,"19","02","女",31,"佛教","新北市瑞芳區","新北市(跳答a7b)","已婚有偶(續答a11)","小學(續答b2)","拒答","拒答(跳答f8)","都差不多","台灣人","不知道","沒有工作","沒有工作","3-4萬元以下"
1100133,"台北市信義區","都會核心",2,1,.78120342,.83829846,"0603","卷二",2012,101,22jul2012,"14","13","男",53,"佛教","台北市信義區","台北市(續答a7a)","單身且從沒結過婚(跳答a15)","五專(續答b2)","馬英九","馬英九(跳答f8)","國民黨","台灣人","儘快與大陸統一","10-11萬元以下","跳答,不適用","10-11萬元以下"
1100135,"台北市信義區","都會核心",2,1,.78120342,.38352809,"0603","卷二",2012,101,13oct2012,"10","15","女",30,"民間信仰","台南市東山區","台南市(跳答a7l)","已婚有偶(續答a11)","無/不識字(跳答b7)","不知道/忘記了","不知道/忘記了(跳答f8)","不知道","台灣人","不知道","沒有工作","拒答","拒答"
1100136,"台北市信義區","都會核心",2,1,.78120342,.86110863,"0603","卷二",2012,101,28jul2012,"13","33","男",47,"沒有宗教信仰","台北市信義區","台北市(續答a7a)","單身且從沒結過婚(跳答a15)","小學(續答b2)","謝長廷","蔡英文(續答f7)","民進黨","台灣人","永遠維持現狀","沒有工作","跳答,不適用","沒有收入"
1100140,"台北市信義區","都會核心",2,1,.78120342,1.0042297,"0603","卷二",2012,101,01oct2012,"14","42","男",21,"基督教","台北市松山區","台北市(續答a7a)","配偶去世(跳答a12)","高職(續答b2)","馬英九","馬英九(跳答f8)","國民黨","中國人","永遠維持現狀","沒有工作","跳答,不適用","不知道"
1100303,"台北市信義區","都會核心",2,2,.78120342,1.0219873,"0603","卷二",2012,101,18aug2012,"15","44","女",46,"道教","彰化縣竹塘鄉","彰化縣(跳答a7h)","已婚有偶(續答a11)","國(初)中(續答b2)","謝長廷","宋楚瑜(跳答f8)","民進黨","台灣人","儘快宣布獨立","沒有工作","3-4萬元以下","3-4萬元以下"
1100305,"台北市信義區","都會核心",2,2,.78120342,.83025445,"0603","卷二",2012,101,20aug2012,"20","08","男",65,"基督教","台北市信義區","台北市(續答a7a)","單身且從沒結過婚(跳答a15)","碩士(續答b2)","不知道/忘記了","蔡英文(續答f7)","民進黨","都是","維持現狀,以後走向獨立","6-7萬元以下","跳答,不適用","9-10萬元以下"
1100308,"台北市信義區","都會核心",2,2,.78120342,1.0176605,"0603","卷二",2012,101,04aug2012,"16","48","女",81,"一貫道","台北市南港區","台北市(續答a7a)","單身且從沒結過婚(跳答a15)","技術學院,科大(續答b2)","沒有投票權","沒有投票權(跳答f8)","國民黨","台灣人","維持現狀,以後走向獨立","沒有工作","跳答,不適用","3-4萬元以下"
1100309,"台北市信義區","都會核心",2,2,.78120342,.93104162,"0603","卷二",2012,101,22jul2012,"12","58","女",54,"民間信仰","高雄市大寮區","高雄市(跳答a7m)","已婚有偶(續答a11)","二專(續答b2)","馬英九","馬英九(跳答f8)","都差不多","都是","永遠維持現狀","3-4萬元以下","5-6萬元以下","8-9萬元以下"
1100311,"台北市信義區","都會核心",2,2,.78120342,.83025445,"0603","卷二",2012,101,22jul2012,"11","56","男",62,"佛教","台北市信義區","台北市(續答a7a)","單身且從沒結過婚(跳答a15)","二專(續答b2)","馬英九","沒有去投票(跳答f8)","國民黨","台灣人","儘快宣布獨立","沒有工作","跳答,不適用","不知道"
1100312,"台北市信義區","都會核心",2,2,.78120342,1.1141374,"0603","卷二",2012,101,04aug2012,"19","30","女",48,"沒有宗教信仰","新北市中和區","新北市(跳答a7b)","已婚有偶(續答a11)","高職(續答b2)","馬英九","馬英九(跳答f8)","都差不多","都是","永遠維持現狀","2-3萬元以下","2-3萬元以下","5-6萬元以下"
1100313,"台北市信義區","都會核心",2,2,.78120342,.95637534,"0603","卷二",2012,101,18aug2012,"14","00","女",44,"佛教","新北市三重區","新北市(跳答a7b)","已婚有偶(續答a11)","小學(續答b2)","馬英九","馬英九(跳答f8)","都差不多","都是","永遠維持現狀","3-4萬元以下","3-4萬元以下","7-8萬元以下"
1100314,"台北市信義區","都會核心",2,2,.78120342,1.1141374,"0603","卷二",2012,101,04aug2012,"20","35","女",47,"佛教","台北市信義區","台北市(續答a7a)","已婚有偶(續答a11)","高職(續答b2)","馬英九","馬英九(跳答f8)","國民黨","台灣人","維持現狀,以後走向獨立","1-2萬元以下","3-4萬元以下","4-5萬元以下"
1100316,"台北市信義區","都會核心",2,2,.78120342,1.1868384,"0603","卷二",2012,101,19jul2012,"20","10","女",52,"沒有宗教信仰","桃園縣中壢市","桃園縣(跳答a7d)","已婚有偶(續答a11)","高職(續答b2)","馬英九","馬英九(跳答f8)","國民黨","都是","維持現狀,以後走向獨立","沒有工作","不知道","不知道"
1100318,"台北市信義區","都會核心",2,2,.78120342,.83025445,"0603","卷二",2012,101,13aug2012,"20","16","男",65,"一貫道","台北市信義區","台北市(續答a7a)","已婚有偶(續答a11)","五專(續答b2)","馬英九","馬英九(跳答f8)","都差不多","都是","永遠維持現狀","3-4萬元以下","沒有工作","3-4萬元以下"
1100320,"台北市信義區","都會核心",2,2,.78120342,.83025445,"0603","卷二",2012,101,31jul2012,"20","08","男",67,"民間信仰","台南市中西區","台南市(跳答a7l)","已婚有偶(續答a11)","大學(續答b2)","投廢票","蔡英文(續答f7)","都差不多","都是","不知道","6-7萬元以下","6-7萬元以下","12-13萬元以下"
1100321,"台北市信義區","都會核心",2,2,.78120342,.86110863,"0603","卷二",2012,101,11aug2012,"20","01","男",43,"佛教","緬甸","其他國家(跳答a7w)","已婚有偶(續答a11)","小學(續答b2)","馬英九","馬英九(跳答f8)","國民黨","台灣人","永遠維持現狀","2-3萬元以下","2-3萬元以下","4-5萬元以下"
1100323,"台北市信義區","都會核心",2,2,.78120342,1.2972551,"0603","卷二",2012,101,22jul2012,"10","53","女",80,"沒有宗教信仰","台北市信義區","台北市(續答a7a)","單身且從沒結過婚(跳答a15)","高職(續答b2)","沒有投票權","馬英九(跳答f8)","都差不多","台灣人","維持現狀,以後走向獨立","沒有工作","跳答,不適用","8-9萬元以下"
1100324,"台北市信義區","都會核心",2,2,.78120342,.83025445,"0603","卷二",2012,101,18aug2012,"10","03","男",71,"沒有宗教信仰","台北市信義區","台北市(續答a7a)","單身且從沒結過婚(跳答a15)","大學(續答b2)","馬英九","宋楚瑜(跳答f8)","都差不多","中國人","儘快與大陸統一","5-6萬元以下","跳答,不適用","7-8萬元以下"
