id,zip,stratum2,psu,ssu,wsel,wr,wave,qtype,year,year_m,sdate,stime,gender,birth_year,birth_place,birth_place_code,religion,edu,marriage,taiwanese_or_chinese,taiwan_indep,pre_ele_97,pre_ele_101,legi_ele_101,political_party,month_income,mothe_house_income
1060735,"台北市大安區","都會核心",2,2,.7159991661,1.105623843,"0604","卷二",2013,102,11 Oct 13,"1436","男性",31,"嘉義縣","嘉義縣布袋鎮","","大學","配偶去世","台灣人","永遠維持現狀","有,投廢票","有,蔡英文","民進黨","跳答","6-7萬元以下","6-7萬元以下"
1060737,"台北市大安區","都會核心",2,2,.7159991661,1.040617575,"0604","卷二",2013,102,29 Sep 13,"1251","女性",52,"屏東縣","屏東縣里港鄉","","高職","已婚且與配偶同住","兩者都是","維持現狀,以後走向獨立","有,馬英九","有,馬英九","民進黨","都沒有/都支持","2-3萬元以下","6-7萬元以下"
1060739,"台北市大安區","都會核心",2,2,.7159991661,1.312151328,"0604","卷二",2013,102,05 Oct 13,"1354","女性",24,"宜蘭縣","宜蘭縣羅東鎮","","高中普通科","離婚(跳答30)","兩者都是","永遠維持現狀","有,馬英九","有,馬英九","不知道/忘記了","跳答","11-12萬元以下","11-12萬元以下"
1060741,"台北市大安區","都會核心",2,2,.7159991661,.9644775917,"0604","卷二",2013,102,20 Oct 13,"1034","女性",41,"新北市","新北市新莊區","","高職","已婚且與配偶同住","兩者都是","永遠維持現狀","有,馬英九","有,馬英九","國民黨","跳答","5-6萬元以下","20-30萬元以下"
1110501,"台北市士林區","工商市區",4,1,.8235347803,.9761361526,"0604","卷二",2013,102,18 Oct 13,"1859","女性",68,"台北市","台北市士林區","","博士","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","有,謝長廷","有,蔡英文","民進黨","都沒有/都支持","1-2萬元以下","7-8萬元以下"
1110502,"台北市士林區","工商市區",4,1,.8235347803,.9095864416,"0604","卷二",2013,102,24 Nov 13,"1400","男性",71,"台北市","台北市士林區","","碩士","已婚且與配偶同住","兩者都是","永遠維持現狀","沒有去投票","沒有去投票(跳答95)","跳答","都沒有/都支持","6-7萬元以下","6-7萬元以下"
1110504,"台北市士林區","工商市區",4,1,.8235347803,.9761361526,"0604","卷二",2013,102,26 Sep 13,"1904","女性",64,"南投縣","南投縣埔里鎮","","大學","單身且從沒結過婚(跳答30)","台灣人","維持現狀,以後走向獨立","有,謝長廷","有,蔡英文","民進黨","都沒有/都支持","2-3萬元以下","6-7萬元以下"
1110507,"台北市士林區","工商市區",4,1,.8235347803,.9757500929,"0604","卷二",2013,102,28 Sep 13,"1405","女性",81,"台北市","台北市士林區","","技術學院、科大","單身且從沒結過婚(跳答30)","兩者都是","維持現狀,以後走向獨立","當時未滿20歲","當時未滿20歲(跳答95)","跳答","都沒有/都支持","1萬元以下","3-4萬元以下"
1110509,"台北市士林區","工商市區",4,1,.8235347803,.9092267021,"0604","卷二",2013,102,29 Sep 13,"1503","男性",80,"台北市","台北市士林區","","大學","單身且從沒結過婚(跳答30)","台灣人","維持現狀,以後走向獨立","當時未滿20歲","有,蔡英文","不知道/忘記了","國民黨","3-4萬元以下","4-5萬元以下"
1110511,"台北市士林區","工商市區",4,1,.8235347803,.9095864416,"0604","卷二",2013,102,14 Oct 13,"1929","男性",68,"彰化縣","彰化縣鹿港鎮","","技術學院、科大","單身且從沒結過婚(跳答30)","台灣人","維持現狀,以後走向獨立","有,馬英九","有,宋楚瑜","無黨團結聯盟","都沒有/都支持","3-4萬元以下","5-6萬元以下"
1110513,"台北市士林區","工商市區",4,1,.8235347803,.9761361526,"0604","卷二",2013,102,07 Oct 13,"1710","女性",62,"台北市","台北市士林區","","碩士","已婚且與配偶同住","台灣人","永遠維持現狀","有,謝長廷","有,蔡英文","台聯","都沒有/都支持","6-7萬元以下","20-30萬元以下"
1110517,"台北市士林區","工商市區",4,1,.8235347803,.9761361526,"0604","卷二",2013,102,25 Sep 13,"1438","女性",66,"新北市","新北市新店區","","大學","已婚且與配偶同住","台灣人","永遠維持現狀","有,謝長廷","有,蔡英文","民進黨","跳答","6-7萬元以下","15-16萬元以下"
1110519,"台北市士林區","工商市區",4,1,.8235347803,.9761361526,"0604","卷二",2013,102,12 Oct 13,"1227","女性",65,"台北市","台北市士林區","","技術學院、科大","單身且從沒結過婚(跳答30)","兩者都是","永遠維持現狀","有,但不願意回答或忘記投給誰","有,但不願意回答或忘記投給誰","拒答","拒答","2-3萬元以下","8-9萬元以下"
1110523,"台北市士林區","工商市區",4,1,.8235347803,.9761361526,"0604","卷二",2013,102,14 Oct 13,"1540","女性",69,"台北市","台北市士林區","","大學","單身且從沒結過婚(跳答30)","兩者都是","永遠維持現狀","有,馬英九","有,馬英九","國民黨","都沒有/都支持","2-3萬元以下","9-10萬元以下"
1110525,"台北市士林區","工商市區",4,1,.8235347803,.7970109554,"0604","卷二",2013,102,25 Sep 13,"2001","男性",42,"台北市","台北市士林區","","小學","已婚且與配偶同住","兩者都是","維持現狀,以後走向統一","有,馬英九","有,馬英九","國民黨","新黨","3-4萬元以下","3-4萬元以下"
1110526,"台北市士林區","工商市區",4,1,.8235347803,.7970109554,"0604","卷二",2013,102,30 Sep 13,"1438","男性",42,"新竹縣","新竹縣關西鎮","","小學","已婚但未與配偶同住","台灣人","永遠維持現狀","有,謝長廷","有,蔡英文","民進黨","跳答","2-3萬元以下","4-5萬元以下"
1110531,"台北市士林區","工商市區",4,1,.8235347803,.9751701177,"0604","卷二",2013,102,27 Sep 13,"2021","男性",58,"台北市","台北市士林區","","五專","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","有,馬英九","有,蔡英文","民進黨","台聯","4-5萬元以下","6-7萬元以下"
1110537,"台北市士林區","工商市區",4,1,.8235347803,1.100858102,"0604","卷二",2013,102,28 Sep 13,"1606","女性",37,"南投縣","南投縣集集鎮","","國(初)中","已婚且與配偶同住","台灣人","永遠維持現狀","有,但不願意回答或忘記投給誰","有,蔡英文","民進黨","跳答","無收入","5-6萬元以下"
1110545,"台北市士林區","工商市區",4,1,.8235347803,.943774923,"0604","卷二",2013,102,16 Oct 13,"1356","男性",42,"台北市","台北市士林區","","國(初)中","已婚且與配偶同住","台灣人","永遠維持現狀","有,謝長廷","有,蔡英文","民進黨","跳答","1-2萬元以下","1-2萬元以下"
1110701,"台北市士林區","工商市區",4,2,.8235347803,.9095864416,"0604","卷二",2013,102,29 Oct 13,"1528","男性",69,"台北市","台北市大安區","","大學","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","有,馬英九","有,馬英九","國民黨","都沒有/都支持","5-6萬元以下","9-10萬元以下"
1110707,"台北市士林區","工商市區",4,2,.8235347803,.9751701177,"0604","卷二",2013,102,25 Sep 13,"1708","男性",56,"台北市","台北市士林區","","博士","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","沒有去投票","有,蔡英文","民進黨","都沒有/都支持","30萬元以上","30-40萬元以下"
1110708,"台北市士林區","工商市區",4,2,.8235347803,.9092267021,"0604","卷二",2013,102,10 Oct 13,"1823","男性",83,"台北市","台北市士林區","","大學","單身且從沒結過婚(跳答30)","兩者都是","維持現狀,以後走向統一","當時未滿20歲","當時未滿20歲(跳答95)","跳答","都沒有/都支持","1萬元以下","1萬元以下"
1110709,"台北市士林區","工商市區",4,2,.8235347803,1.046518245,"0604","卷二",2013,102,10 Oct 13,"1936","女性",55,"台北市","台北市士林區","","大學","已婚且與配偶同住","兩者都是","永遠維持現狀","有,馬英九","有,馬英九","親民黨","都沒有/都支持","5-6萬元以下","11-12萬元以下"
1110710,"台北市士林區","工商市區",4,2,.8235347803,1.046518245,"0604","卷二",2013,102,23 Oct 13,"1603","女性",59,"金門縣","金門縣金湖鎮","","大學","已婚且與配偶同住","兩者都是","維持現狀,以後走向獨立","有,謝長廷","有,蔡英文","民進黨","跳答","2-3萬元以下","15-16萬元以下"
1110712,"台北市士林區","工商市區",4,2,.8235347803,.9095864416,"0604","卷二",2013,102,16 Oct 13,"1855","男性",71,"新北市","新北市永和區","","大學","單身且從沒結過婚(跳答30)","兩者都是","維持現狀,以後走向統一","有,馬英九","有,馬英九","國民黨","泛藍","6-7萬元以下","14-15萬元以下"
1110713,"台北市士林區","工商市區",4,2,.8235347803,.9751701177,"0604","卷二",2013,102,24 Sep 13,"1907","男性",57,"台南市","台南市","","大學","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","沒有去投票","有,蔡英文","民進黨","跳答","6-7萬元以下","9-10萬元以下"
1110716,"台北市士林區","工商市區",4,2,.8235347803,.9095864416,"0604","卷二",2013,102,20 Oct 13,"1559","男性",69,"雲林縣","雲林縣斗六市","","技術學院、科大","已婚且與配偶同住","兩者都是","維持現狀,以後走向統一","有,馬英九","有,馬英九","投廢票","跳答","6-7萬元以下","18-19萬元以下"
1110726,"台北市士林區","工商市區",4,2,.8235347803,.9092267021,"0604","卷二",2013,102,20 Oct 13,"1710","男性",82,"台北市","台北市士林區","","大學","單身且從沒結過婚(跳答30)","台灣人","維持現狀,以後走向獨立","當時未滿20歲","當時未滿20歲(跳答95)","跳答","跳答","1-2萬元以下","15-16萬元以下"
1110727,"台北市士林區","工商市區",4,2,.8235347803,1.157329207,"0604","卷二",2013,102,01 Oct 13,"2141","女性",59,"台中市","台中市豐原區","","高職","已婚且與配偶同住","兩者都是","永遠維持現狀","有,馬英九","有,宋楚瑜","國民黨","都沒有/都支持","無收入","4-5萬元以下"
1110729,"台北市士林區","工商市區",4,2,.8235347803,.8923830235,"0604","卷二",2013,102,13 Oct 13,"1733","女性",46,"台北市","台北市大同區","","大學","已婚且與配偶同住","兩者都是","永遠維持現狀","有,馬英九","有,馬英九","國民黨","跳答","無收入","10-11萬元以下"
1110735,"台北市士林區","工商市區",4,2,.8235347803,1.046518245,"0604","卷二",2013,102,18 Oct 13,"0904","女性",53,"台北市","台北市大同區","","碩士","已婚且與配偶同住","台灣人","無法決定","沒有去投票","有,蔡英文","民進黨","都沒有/都支持","14-15萬元以下","20-30萬元以下"
1110738,"台北市士林區","工商市區",4,2,.8235347803,.8923830235,"0604","卷二",2013,102,10 Oct 13,"1526","女性",46,"台北市","台北市士林區","","大學","已婚且與配偶同住","兩者都是","維持現狀,以後走向統一","有,馬英九","有,馬英九","國民黨","都沒有/都支持","5-6萬元以下","12-13萬元以下"
1110739,"台北市士林區","工商市區",4,2,.8235347803,.9761361526,"0604","卷二",2013,102,13 Oct 13,"1232","女性",62,"台北市","台北市","","大學","單身且從沒結過婚(跳答30)","台灣人","無法決定","有,謝長廷","有,投廢票","民進黨","泛綠","9-10萬元以下","19-20萬元以下"
1110741,"台北市士林區","工商市區",4,2,.8235347803,1.072649658,"0604","卷二",2013,102,13 Oct 13,"1424","女性",35,"其他","廣東省","","高職","已婚且與配偶同住","台灣人","維持現狀,以後走向統一","沒有去投票","沒有去投票(跳答95)","跳答","都沒有/都支持","2-3萬元以下","3-4萬元以下"
1110745,"台北市士林區","工商市區",4,2,.8235347803,.9095864416,"0604","卷二",2013,102,14 Nov 13,"1830","男性",62,"台北市","台北市士林區","","碩士","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","有,謝長廷","有,蔡英文","民進黨","民進黨","5-6萬元以下","50-100萬元以下"
1120507,"台北市北投區","工商市區",5,1,.7892208311,.8713422562,"0604","卷二",2013,102,23 Oct 13,"2114","男性",77,"宜蘭縣","宜蘭縣冬山鄉","","大學","單身且從沒結過婚(跳答30)","台灣人","維持現狀,以後走向獨立","當時未滿20歲","沒有去投票(跳答95)","跳答","國民黨","6-7萬元以下","15-16萬元以下"
1120509,"台北市北投區","工商市區",5,1,.7892208311,.8713422562,"0604","卷二",2013,102,27 Oct 13,"1525","男性",82,"台北市","台北市北投區","","大學","單身且從沒結過婚(跳答30)","台灣人","維持現狀,以後走向獨立","當時未滿20歲","當時未滿20歲(跳答95)","跳答","跳答","1-2萬元以下","15-16萬元以下"
1120511,"台北市北投區","工商市區",5,1,.7892208311,.8713422562,"0604","卷二",2013,102,30 Oct 13,"2225","男性",83,"新北市","新北市新莊區","","大學","單身且從沒結過婚(跳答30)","台灣人","維持現狀,以後走向獨立","當時未滿20歲","當時未滿20歲(跳答95)","跳答","民進黨","1-2萬元以下","不知道"
1120512,"台北市北投區","工商市區",5,1,.7892208311,.9354638129,"0604","卷二",2013,102,29 Oct 13,"1622","女性",70,"台北市","台北市北投區","","技術學院、科大","已婚且與配偶同住","兩者都是","永遠維持現狀","有,馬英九","沒有去投票(跳答95)","跳答","跳答","3-4萬元以下","12-13萬元以下"
1120516,"台北市北投區","工商市區",5,1,.7892208311,.9354638129,"0604","卷二",2013,102,27 Sep 13,"2041","女性",68,"雲林縣","雲林縣土庫鎮","","碩士","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","沒有去投票","有,蔡英文","投廢票","都沒有/都支持","4-5萬元以下","10-11萬元以下"
1120517,"台北市北投區","工商市區",5,1,.7892208311,.890930435,"0604","卷二",2013,102,29 Sep 13,"2020","女性",33,"彰化縣","彰化縣彰化市","","小學","已婚且與配偶同住","兩者都是","儘快與中國大陸統一","有,馬英九","有,馬英九","國民黨","跳答","拒答","拒答"
1120519,"台北市北投區","工商市區",5,1,.7892208311,1.060670603,"0604","卷二",2013,102,29 Sep 13,"1731","男性",52,"台南市","台南市仁德區","","國(初)中","已婚且與配偶同住","兩者都是","維持現狀,以後走向獨立","有,馬英九","有,馬英九","國民黨","都沒有/都支持","9-10萬元以下","9-10萬元以下"
1120522,"台北市北投區","工商市區",5,1,.7892208311,.9457535996,"0604","卷二",2013,102,10 Oct 13,"1914","女性",43,"台中市","台中市","","高職","已婚且與配偶同住","台灣人","儘快宣布獨立","有,謝長廷","有,蔡英文","民進黨","跳答","1萬元以下","9-10萬元以下"
1120523,"台北市北投區","工商市區",5,1,.7892208311,1.033491925,"0604","卷二",2013,102,10 Oct 13,"0752","男性",55,"台北市","台北市士林區","","高職","已婚且與配偶同住","兩者都是","維持現狀,以後走向統一","有,馬英九","有,馬英九","國民黨","都沒有/都支持","4-5萬元以下","4-5萬元以下"
